t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,descent_gain,v_up_auth,v_down_auth,gate_v_ok,v_committed,floor_on,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,gate_cmd_deg,committed,commit_k,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,tube_solid,u_tube_f,curv_f,rail_k,rail_auth,rail_cmd_deg,v_converge,rail_sep,fit_rms,rail_rows,rail_ylook,rail_merged,rail_ok,rail_v_f,rail_v_tgt,rail_v_trim,rail_v_auth,rail_v_live,loop_hz,det_hz,encap_hex,post_gate_hold_active,hold_bank_cmd,gate2_size_frac,ag2_auth,gate2_exit_k,leg2_arrest,commit_latched,commit_align_count,gate3_flare_on,gate3_flare_thr,gate3_flare_uncl,gate3_desc_on,gate3_desc_raw,du_f,rate_ok,align_ok,commit_stable_s,g3hold_armed,g3hold_on,g3hold_elapsed,g3_last_vf,g3_last_sz,g3_loss_t,g3_delta_app,race_fin
0.008370,0,0,0.282142,0.282142,0.2800,+0.00214,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01589,-0.01339,0.08051,177.59,+0.01589,+0.01589,+0.00000,-0.01339,0.08051,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.800,+0.00000,+0.00,+0.00000,1,-0.00174,+0.01576,0.01168,-0.012,0,1,-0.00174,+0.01576,1.0000,0.0000,+0.000,-0.31324,0.44437,1.379,83,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,010c0e000000000000e30c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08051,1.0000,1.0000,0.00000,0,0,0,0.285,0.003,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.028082,0,0,0.281986,0.281986,0.2800,+0.00199,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01627,-0.01056,0.07896,178.10,+0.01593,+0.01590,+0.00000,-0.01313,0.08037,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.800,+0.00000,+0.00,+0.00000,1,+0.00020,+0.00319,0.01061,-0.012,0,1,-0.00156,+0.01463,1.0000,0.0000,+0.000,-0.36062,0.44198,0.385,82,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,010c0e000000000000e30c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07896,1.0000,1.0000,0.00000,0,0,0,0.285,0.003,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.044570,0,0,0.281803,0.281803,0.2800,+0.00180,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01679,-0.00909,0.07817,178.36,+0.01599,+0.01590,+0.00000,-0.01282,0.08020,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.846,-0.01095,+0.00,+0.00000,1,+0.00029,+0.00291,0.00984,-0.003,0,1,-0.00142,+0.01374,1.0000,0.0000,+0.000,-0.35027,0.44249,0.444,84,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,010c0e000000000000e30c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07817,1.0000,1.0000,0.00000,0,0,0,0.285,0.003,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.061355,0,0,0.281643,0.281643,0.2800,+0.00164,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01679,-0.00909,0.07817,178.36,+0.01605,+0.01592,+0.00000,-0.01254,0.08004,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.794,-0.00634,+0.00,+0.00000,1,+0.00029,+0.00291,0.00984,-0.001,0,1,-0.00129,+0.01290,1.0000,0.0000,+0.000,-0.35027,0.44249,0.444,84,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,010c0e000000000000e30c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07817,1.0000,1.0000,0.00000,0,0,0,0.285,0.003,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.078047,0,0,0.281573,0.281573,0.2800,+0.00157,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01603,-0.01050,0.07857,178.11,+0.01605,+0.01593,+0.00000,-0.01238,0.07993,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.595,-0.00057,+0.00,+0.00000,1,+0.00030,+0.00346,0.00969,+0.002,0,1,-0.00117,+0.01217,1.0000,0.0000,+0.000,-0.35559,0.44210,0.403,88,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,010c0e000000000000e30c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07857,1.0000,1.0000,0.00000,0,0,0,0.285,0.003,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.094483,0,0,0.281516,0.281516,0.2800,+0.00152,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01603,-0.01050,0.07857,178.11,+0.01605,+0.01594,+0.00000,-0.01224,0.07983,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.416,-0.00132,+0.00,+0.00000,1,+0.00030,+0.00346,0.00969,+0.002,0,1,-0.00106,+0.01151,1.0000,0.0000,+0.000,-0.35559,0.44210,0.403,88,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,010c0e000000000000e30c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07857,1.0000,1.0000,0.00000,0,0,0,0.285,0.003,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.110929,0,0,0.281443,0.281443,0.2800,+0.00144,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01712,-0.00999,0.07837,178.20,+0.01613,+0.01595,+0.00000,-0.01207,0.07972,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.571,-0.00039,+0.00,+0.00000,1,+0.00050,+0.00330,0.00986,-0.005,0,1,-0.00094,+0.01089,1.0000,0.0000,+0.000,-0.35046,0.44282,0.450,87,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,010c0e000000000000e30c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07837,1.0000,1.0000,0.00000,0,0,0,0.285,0.004,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.127635,0,0,0.281381,0.281381,0.2800,+0.00138,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01712,-0.00999,0.07837,178.20,+0.01621,+0.01597,+0.00000,-0.01191,0.07961,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.249,+0.00545,+0.00,+0.00000,1,+0.00050,+0.00330,0.00986,-0.006,0,1,-0.00083,+0.01030,1.0000,0.0000,+0.000,-0.35046,0.44282,0.450,87,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,010c0e000000000000e30c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07837,1.0000,1.0000,0.00000,0,0,0,0.285,0.004,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.144052,0,0,0.281131,0.281131,0.2800,+0.00113,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01747,-0.00576,0.07678,178.96,+0.01630,+0.01600,+0.00000,-0.01144,0.07940,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-15.919,+0.00652,+0.00,+0.00000,1,+0.00006,+0.00385,0.00967,-0.007,0,1,-0.00076,+0.00981,1.0000,0.0000,+0.000,-0.35781,0.44490,0.393,80,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,010c0e000000000000e30c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07678,1.0000,1.0000,0.00000,0,0,0,0.285,0.004,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.160612,0,0,0.280915,0.280915,0.2800,+0.00091,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01747,-0.00576,0.07678,178.96,+0.01639,+0.01603,+0.00000,-0.01101,0.07920,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-15.320,+0.00323,+0.00,+0.00000,1,+0.00006,+0.00385,0.00967,-0.008,0,1,-0.00070,+0.00936,1.0000,0.0000,+0.000,-0.35781,0.44490,0.393,80,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,010c0e000000000000e30c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07678,1.0000,1.0000,0.00000,0,0,0,0.285,0.004,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
